Im_paths,steering
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_39_0.jpg,-2
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_40_1.jpg,-3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_40_2.jpg,-4
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_40_3.jpg,-5
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_40_4.jpg,-5
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_40_5.jpg,-6
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_40_6.jpg,-6
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_40_7.jpg,-6
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_41_8.jpg,-6
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_41_9.jpg,-6
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_41_10.jpg,-6
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_41_11.jpg,-6
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_41_12.jpg,-6
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_41_13.jpg,-6
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_41_14.jpg,-6
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_42_15.jpg,-6
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_42_16.jpg,-7
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_42_17.jpg,-7
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_42_18.jpg,-7
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_42_19.jpg,-7
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_42_20.jpg,-7
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_42_21.jpg,-7
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_43_22.jpg,-7
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_43_23.jpg,-6
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_43_24.jpg,-6
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_43_25.jpg,-5
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_43_26.jpg,-4
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_43_27.jpg,-3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_43_28.jpg,-2
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_43_29.jpg,-1
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_44_30.jpg,0
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_44_31.jpg,1
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_44_32.jpg,2
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_44_33.jpg,2
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_44_34.jpg,3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_44_35.jpg,3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_44_36.jpg,3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_45_37.jpg,3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_45_38.jpg,3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_45_39.jpg,3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_45_40.jpg,3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_45_41.jpg,3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_45_42.jpg,3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_45_43.jpg,3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_46_44.jpg,3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_46_45.jpg,3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_46_46.jpg,3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_46_47.jpg,3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_46_48.jpg,3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_46_49.jpg,3
/home/ashraf/Documents/BFMC_Simulator/startup_workspace/DataSet/IMG/img_2021_02_28-07_25_46_50.jpg,2
